time,x1,y1,x2,y2
50.517,451.000,350.000,478.308,328.664
50.533,445.783,352.262,480.579,328.207
50.550,441.216,351.758,482.471,323.667
50.567,437.361,350.467,482.343,319.059
50.583,431.641,347.703,481.780,315.218
50.600,429.082,346.222,480.762,311.216
50.617,426.746,345.487,479.399,306.413
50.633,423.458,343.582,478.772,303.582
50.650,421.080,342.462,476.936,299.463
50.667,418.476,340.877,475.678,296.342
50.683,416.922,339.936,474.131,292.941
50.700,415.307,338.874,473.203,290.455
50.717,414.139,338.074,472.332,288.233
50.733,412.178,336.684,471.318,285.346
50.750,410.880,335.720,470.709,283.530
50.767,409.585,334.638,470.340,282.182
50.783,408.870,334.113,469.658,280.064
50.800,407.172,332.923,469.068,277.422
50.817,406.974,332.567,468.655,275.834
50.833,406.180,331.896,468.449,274.124
50.850,405.094,330.927,468.370,272.453
50.867,404.357,330.100,468.229,270.993
50.883,403.641,329.422,468.079,270.154
50.900,402.555,328.433,467.779,268.708
50.917,402.069,327.900,467.034,267.556
50.933,401.031,327.114,466.303,266.473
50.950,400.929,326.919,465.164,265.492
50.967,399.604,325.603,463.854,264.902
50.983,399.674,325.383,462.298,264.050
51.000,398.441,324.479,459.981,263.796
51.017,398.373,324.132,460.011,263.822
51.033,397.559,323.614,458.559,263.715
51.050,397.489,323.271,456.650,263.633
51.067,396.962,322.870,455.170,263.550
51.083,396.106,321.761,453.461,263.603
51.100,395.153,319.212,453.557,263.733
51.117,395.435,317.494,451.284,263.582
51.133,395.780,314.722,450.741,263.539
51.150,397.033,311.390,449.911,263.425
51.167,397.970,309.778,448.269,263.612
51.183,399.509,307.006,446.561,263.374
51.200,401.001,304.083,445.372,263.522
51.217,401.935,302.946,442.999,263.852
51.233,403.126,302.151,444.025,263.457
51.250,404.113,301.068,443.619,263.597
51.267,405.097,299.784,441.871,263.782
51.283,406.187,298.679,441.628,263.796
51.300,407.074,298.080,440.704,263.795
51.317,408.591,296.318,440.135,263.775
51.333,409.918,295.451,439.425,263.627
51.350,411.590,293.949,438.845,263.819
51.367,413.428,292.402,438.273,263.542
51.383,414.544,291.526,437.695,263.564
51.400,416.226,289.315,437.934,263.118
51.417,417.218,288.183,436.339,260.766
51.433,418.353,286.998,431.536,256.172
51.450,419.550,285.726,425.685,251.594
51.467,420.770,284.449,421.171,249.083
51.483,421.931,282.838,416.735,249.054
51.500,422.539,282.371,413.553,249.550
51.517,423.605,281.073,411.507,250.486
51.533,424.542,280.215,410.743,250.702
51.550,425.571,279.029,408.867,252.170
51.567,426.897,277.125,407.033,253.481
51.583,427.083,277.189,405.665,254.400
51.600,428.039,275.799,403.996,256.091
51.617,428.804,274.718,403.740,256.542
51.633,429.726,273.747,402.624,257.716
51.650,430.216,273.458,401.538,259.018
51.667,431.399,271.919,400.865,259.602
51.683,431.521,272.361,400.467,259.927
51.700,434.084,268.697,399.457,261.602
51.717,435.050,265.821,398.992,262.319
51.733,435.492,263.388,398.598,263.795
51.750,435.046,261.498,398.588,265.705
51.767,435.168,258.844,398.705,266.183
51.783,434.545,256.812,399.002,269.563
51.800,434.151,254.614,399.444,270.840
51.817,434.155,253.352,399.382,271.745
51.833,433.692,251.419,399.461,273.269
51.850,433.318,249.442,399.953,275.363
51.867,432.914,248.356,400.721,277.776
51.883,432.510,246.965,403.073,278.282
51.900,432.201,245.662,406.034,278.882
51.917,431.810,244.392,409.085,279.140
51.933,431.354,242.688,411.858,279.081
51.950,431.022,241.913,414.036,279.057
51.967,430.586,240.872,416.645,279.121
51.983,430.297,240.115,418.217,278.979
52.000,429.942,238.937,420.462,279.166
52.017,429.690,238.255,422.167,279.224
52.033,428.954,237.153,423.396,279.102
52.050,428.333,236.241,424.931,279.224
52.067,427.270,234.865,427.113,279.720
52.083,425.968,231.305,427.912,279.862
52.100,425.879,227.743,428.697,279.973
52.117,426.923,225.500,431.652,280.181
52.133,429.129,223.860,433.802,279.941
52.150,432.551,221.890,436.538,279.142
52.167,435.742,220.994,438.905,278.276
52.183,438.764,220.690,440.918,277.050
52.200,441.081,220.392,443.514,275.713
52.217,442.983,219.942,445.894,274.521
52.233,445.615,220.095,447.041,273.900
52.250,447.100,220.164,449.211,272.634
52.267,447.844,220.234,451.393,271.417
52.283,449.953,220.424,453.057,270.441
52.300,451.631,220.311,455.671,269.015
52.317,452.848,220.274,457.068,267.971
52.333,454.492,220.411,458.803,266.824
52.350,455.460,220.416,460.487,265.728
52.367,457.238,220.412,461.779,264.767
52.383,457.841,220.617,462.348,264.305
52.400,459.873,220.674,464.503,262.761
52.417,460.355,220.619,466.458,261.618
52.433,461.539,220.665,466.697,260.934
52.450,462.472,220.628,468.204,259.978
52.467,463.116,221.211,469.371,258.972
52.483,463.544,221.154,470.096,258.291
52.500,465.012,220.780,471.747,257.213
52.517,466.284,220.961,473.006,256.173
52.533,466.330,221.181,474.198,255.035
52.550,468.063,221.197,475.738,254.144
52.567,468.236,220.918,475.732,254.070
52.583,468.555,220.960,476.650,254.497
52.600,470.007,221.110,476.640,256.500
52.617,470.462,221.108,475.972,257.962
52.633,470.086,220.807,476.628,261.314
52.650,471.281,220.824,476.831,263.010
52.667,471.463,220.842,476.740,265.815
52.683,472.145,220.702,476.396,267.351
52.700,472.359,220.636,476.427,269.995
52.717,472.843,220.591,476.356,272.180
52.733,473.813,220.588,476.416,273.818
52.750,474.195,220.413,476.109,274.720
52.767,474.621,220.437,475.654,275.350
52.783,475.100,220.290,475.103,276.757
52.800,475.228,220.319,474.145,279.342
52.817,476.299,220.155,473.851,279.474
52.833,477.957,220.418,473.373,280.405
52.850,478.041,220.061,472.429,282.709
52.867,479.102,220.029,471.849,284.592
52.883,481.765,221.117,471.593,284.395
52.900,483.212,221.552,471.208,285.119
52.917,484.123,223.406,470.648,286.046
52.933,483.856,224.284,470.324,286.802
52.950,484.198,226.737,469.922,287.045
52.967,484.012,228.467,469.216,288.040
52.983,483.442,230.123,468.367,288.868
53.000,483.208,231.815,466.815,290.200
53.017,482.942,231.451,464.624,292.400
53.033,482.290,234.307,463.183,293.925
53.050,481.563,236.457,461.105,296.059
53.067,481.019,239.024,459.829,297.136
53.083,480.612,240.540,458.375,298.430
53.100,479.770,242.630,457.409,299.211
53.117,479.025,244.257,456.291,300.182
53.133,478.252,246.037,455.532,300.663
53.150,477.627,248.926,454.204,301.682
53.167,477.602,250.476,453.208,302.401
53.183,476.740,254.106,452.232,303.152
53.200,474.955,258.845,451.515,303.612
53.217,473.837,262.255,450.782,303.984
53.233,472.976,267.165,450.240,304.421
53.250,472.412,270.419,447.183,307.309
53.267,471.406,275.874,446.760,313.326
53.283,470.635,278.840,447.641,321.323
53.300,469.753,281.249,448.488,325.970
53.317,468.592,283.746,448.934,328.680
53.333,466.812,286.696,447.481,331.435
53.350,464.980,289.061,443.221,333.180
53.367,463.989,290.183,439.448,334.051
53.383,463.027,291.420,436.006,334.857
53.400,461.657,293.307,432.564,335.092
53.417,460.702,295.385,430.453,335.268
53.433,460.329,296.822,427.725,335.354
53.450,459.971,297.885,426.151,335.288
53.467,459.587,299.345,422.392,335.402
53.483,459.217,300.859,421.196,335.431
53.500,458.949,302.164,419.829,335.669
53.517,458.751,302.856,417.714,335.473
53.533,458.393,304.492,416.830,335.549
53.550,458.571,304.200,415.537,335.499
53.567,458.166,305.605,414.023,335.520
53.583,457.957,306.337,411.991,335.489
53.600,457.960,307.003,411.243,335.265
53.617,457.471,308.491,409.699,335.097
53.633,457.243,309.027,409.315,335.158
53.650,457.123,309.806,408.267,335.092
53.667,457.282,310.104,407.149,334.633
53.683,457.081,311.039,406.871,334.746
53.700,456.994,311.567,405.777,334.765
53.717,456.918,311.995,404.960,334.342
53.733,457.043,312.196,403.795,334.253
53.750,456.648,313.655,403.356,334.097
53.767,457.039,313.321,401.861,333.805
53.783,456.660,314.768,401.230,333.695
53.800,456.566,315.053,400.071,333.432
53.817,456.450,315.422,399.537,333.261
53.833,456.474,316.371,398.952,332.915
53.850,456.427,316.343,398.891,332.738
53.867,456.664,316.935,398.751,332.665
53.883,455.879,318.528,397.414,332.239
53.900,456.485,317.232,396.894,332.078
53.917,455.976,318.220,396.246,331.929
53.933,455.837,317.623,395.855,331.771
53.950,455.497,318.175,395.159,331.600
53.967,453.998,319.459,394.237,331.082
53.983,453.722,319.647,394.207,331.139
54.000,452.856,320.224,393.863,330.820
54.017,452.022,321.002,393.216,330.613
54.033,451.445,321.372,392.146,330.126
54.050,451.138,321.511,392.104,329.912
54.067,450.293,322.420,391.538,329.761
54.083,450.246,322.377,391.665,329.579
54.100,449.063,323.522,390.657,329.115
54.117,447.949,324.426,388.636,329.044
54.133,448.138,324.095,387.586,329.657
54.150,448.284,324.149,385.412,330.725
54.167,446.709,324.977,381.858,332.197
54.183,446.710,325.161,379.051,333.547
54.200,446.090,325.705,376.326,334.921
54.217,445.435,326.044,374.027,335.936
54.233,445.608,326.099,371.749,337.437
54.250,445.096,326.517,369.997,338.411
54.267,445.193,326.537,367.852,340.183
54.283,444.671,327.078,367.029,340.748
54.300,445.169,326.968,365.301,342.137
54.317,444.690,327.307,364.314,343.007
54.333,443.687,327.738,363.507,343.573
54.350,444.104,327.872,362.726,344.333
54.367,443.530,328.173,361.611,345.414
54.383,443.172,328.337,360.789,346.281
54.400,442.747,328.693,359.945,347.095
54.417,442.283,328.914,358.997,347.897
54.433,442.809,328.882,358.387,348.594
54.450,442.351,329.366,357.813,349.113
54.467,442.165,329.378,356.588,350.249
54.483,439.958,330.260,356.309,350.603
54.500,438.869,329.931,355.932,350.836
54.517,436.592,330.306,354.362,352.791
54.533,434.376,330.530,354.065,354.423
54.550,433.104,330.585,353.256,357.156
54.567,431.016,331.072,352.497,360.837
54.583,429.758,331.513,351.059,364.177
54.600,429.129,331.591,350.282,366.900
54.617,428.423,331.644,349.880,368.483
54.633,428.120,331.537,349.311,370.924
54.650,425.716,331.943,349.479,371.440
54.667,425.411,331.996,349.016,373.101
54.683,424.531,331.937,348.607,376.290
54.700,423.918,331.997,348.375,377.699
54.717,423.747,331.909,348.495,377.433
54.733,422.488,331.907,348.364,378.476
54.750,422.020,331.945,348.103,379.804
54.767,421.430,331.860,348.035,380.562
54.783,420.667,331.878,348.023,381.550
54.800,419.172,332.194,348.088,383.396
54.817,417.849,332.231,348.064,383.758
54.833,417.702,332.238,348.076,384.757
54.850,417.069,332.196,347.936,385.065
54.867,417.362,332.022,348.105,386.095
54.883,416.827,332.091,348.302,386.973
54.900,416.382,332.124,347.834,389.544
54.917,416.023,332.200,347.665,390.131
54.933,415.443,332.113,347.681,391.036
54.950,414.422,332.130,347.723,391.665
54.967,414.303,332.037,347.762,391.754
54.983,413.672,332.066,347.868,392.288
55.000,413.170,332.089,347.710,392.741
55.017,413.549,331.974,347.911,393.671
55.033,412.587,332.113,347.862,394.248
55.050,413.235,331.982,347.878,394.874
55.067,412.523,332.051,347.838,394.983
55.083,412.503,331.886,347.877,395.622
55.100,411.739,331.975,347.979,395.520
55.117,411.592,331.901,347.884,396.522
55.133,411.647,331.766,347.879,397.409
55.150,411.390,331.759,347.912,397.627
55.167,410.945,331.956,347.991,398.011
55.183,410.254,332.357,348.296,397.871
55.200,408.301,333.393,348.396,398.184
55.217,407.638,334.005,348.340,398.995
55.233,406.039,335.151,348.387,398.783
55.250,404.565,336.390,348.383,398.948
55.267,403.060,337.105,348.222,399.455
55.283,402.868,337.228,348.222,399.455
55.300,401.455,338.249,348.409,400.499
55.317,399.712,339.519,348.399,400.531
55.333,398.697,340.402,348.576,400.496
55.350,398.279,340.882,348.392,402.425
55.367,397.049,341.615,348.144,403.675
55.383,396.726,341.898,347.761,405.050
55.400,396.579,342.376,347.291,407.137
55.417,396.456,342.572,346.890,409.733
55.433,395.108,343.947,347.193,412.713
55.450,394.667,344.374,347.569,414.344
55.467,394.524,344.560,348.183,416.258
55.483,393.960,345.176,349.257,418.347
55.500,393.093,345.926,349.952,419.952
55.517,393.745,345.572,350.689,421.459
55.533,391.925,347.183,351.083,422.026
55.550,391.781,347.340,351.700,423.231
55.567,391.676,347.405,352.251,424.102
55.583,391.027,348.124,352.677,424.700
55.600,390.952,348.192,353.604,426.322
55.617,391.115,348.197,354.117,426.768
55.633,390.865,348.576,355.125,428.478
55.650,390.262,349.157,355.441,428.625
55.667,390.068,349.331,356.051,429.398
55.683,389.511,349.823,356.309,429.944
55.700,389.260,350.041,356.942,430.638
55.717,388.999,350.304,357.483,430.974
55.733,388.925,350.459,358.020,432.043
55.750,388.628,350.750,358.328,432.038
55.767,388.628,350.750,358.685,432.402
55.783,387.997,351.253,358.782,432.523
55.800,387.459,351.800,359.759,433.560
55.817,387.462,351.890,360.378,434.377
55.833,387.509,351.671,360.314,434.423
55.850,388.088,351.108,360.894,434.819
55.867,386.610,352.827,360.966,434.903
55.883,386.070,354.286,361.471,435.370
55.900,385.360,356.328,361.977,435.846
55.917,384.451,358.867,362.322,436.169
55.933,383.420,361.069,362.624,436.348
55.950,382.541,363.341,362.694,436.282
55.967,382.169,364.421,363.506,437.236
55.983,381.367,366.283,363.362,436.986
56.000,380.613,368.126,363.798,437.231
56.017,380.373,368.891,364.483,437.968
56.033,379.627,371.459,364.618,437.864
56.050,379.369,372.462,364.395,437.518
56.067,379.401,373.166,364.395,437.569
56.083,379.368,373.577,364.461,437.536
56.100,378.785,375.303,365.575,438.607
56.117,378.393,376.299,365.897,438.839
56.133,378.283,377.270,366.297,438.910
56.150,377.914,378.250,366.179,438.737
56.167,377.794,379.176,366.593,439.212
56.183,377.927,379.414,366.756,439.018
56.200,377.608,380.720,366.817,439.043
56.217,377.407,381.621,367.067,439.373
56.233,377.351,382.103,367.856,440.056
56.250,377.158,382.993,367.801,439.907
56.267,376.795,384.064,368.349,440.497
56.283,377.049,383.545,368.307,440.386
56.300,376.835,384.909,368.186,440.257
56.317,376.785,385.062,368.523,440.681
56.333,376.694,385.690,368.695,440.474
56.350,376.577,385.776,368.956,440.237
56.367,376.288,386.559,368.898,440.131
56.383,376.240,386.826,369.396,440.407
56.400,376.347,387.202,369.477,440.733
56.417,376.249,387.703,369.477,440.733
56.433,376.209,387.825,370.551,441.613
56.450,376.048,388.203,370.221,441.041
56.467,375.963,389.014,370.221,441.041
56.483,375.887,388.959,370.275,441.099
56.500,375.805,388.752,371.043,441.921
56.517,375.608,389.562,371.514,441.725
56.533,375.496,390.154,371.848,441.708
56.550,375.625,389.720,372.475,442.090
56.567,375.514,390.083,373.701,442.721
56.583,375.411,390.973,375.199,443.227
56.600,375.220,391.706,379.039,445.615
56.617,375.076,392.207,380.536,447.330
56.633,375.240,392.224,381.649,448.613
56.650,375.134,392.489,384.997,451.765
56.667,375.251,392.535,387.849,454.105
56.683,375.151,393.076,389.549,455.131
56.700,375.186,393.203,391.566,455.915
56.717,375.211,393.506,394.576,456.780
56.733,375.090,393.947,395.952,457.300
56.750,374.918,394.310,397.478,457.702
56.767,375.111,394.279,399.462,457.920
56.783,375.215,394.351,401.918,458.772
56.800,375.312,394.577,404.031,459.109
56.817,375.148,395.390,404.210,458.955
56.833,375.135,395.690,406.183,459.371
56.850,375.409,395.054,406.710,459.712
56.867,375.489,395.073,407.866,459.713
56.883,375.427,395.030,408.584,459.999
56.900,375.410,395.308,409.720,460.164
56.917,375.410,395.308,412.364,460.690
56.933,375.228,396.150,412.645,460.687
56.950,375.169,396.347,413.290,460.603
56.967,375.293,396.450,414.339,460.787
56.983,375.293,396.450,416.410,461.581
57.000,375.439,396.124,415.583,461.458
57.017,375.410,396.296,416.156,461.493
57.033,375.410,396.296,417.360,461.483
57.050,375.650,396.101,416.782,461.472
57.067,375.403,396.722,418.951,461.596
57.083,374.371,397.978,419.944,462.245
57.100,373.832,397.016,417.778,462.291
57.117,373.553,395.254,419.494,462.390
57.133,372.126,393.623,419.212,462.282
57.150,371.968,391.536,419.257,462.178
57.167,370.755,389.142,419.963,462.490
57.183,370.094,387.096,422.702,462.645
57.200,368.701,384.040,422.436,462.879
57.217,367.639,381.471,422.841,462.800
57.233,366.956,379.498,423.170,462.902
57.250,366.059,377.322,423.302,462.927
57.267,365.377,375.285,424.988,463.400
57.283,364.107,372.722,424.607,463.300
57.300,363.488,371.057,425.240,463.473
57.317,363.112,369.848,425.066,463.444
57.333,362.091,367.650,426.179,463.565
57.350,361.470,366.639,426.912,463.755
57.367,360.521,364.616,426.735,463.907
57.383,360.103,363.781,427.185,463.963
57.400,359.580,362.207,428.640,464.191
57.417,358.956,360.983,428.680,464.185
57.433,358.080,359.289,429.004,464.243
57.450,357.936,358.482,429.000,464.230
57.467,357.400,357.371,427.959,464.510
57.483,356.834,356.155,428.156,464.540
57.500,356.512,355.627,429.291,464.564
57.517,355.781,353.805,429.970,464.702
57.533,355.561,352.800,429.732,464.554
57.550,355.453,352.756,431.176,464.833
57.567,354.441,350.063,431.809,465.164
57.583,354.178,349.264,431.735,464.971
57.600,353.779,348.443,431.854,465.053
57.617,353.427,347.486,431.999,465.023
57.633,353.368,347.103,432.241,465.210
57.650,352.811,345.995,432.607,465.266
57.667,352.583,344.874,432.389,465.205
57.683,352.280,344.245,433.135,465.321
57.700,352.008,343.359,433.194,465.402
57.717,351.699,342.581,433.413,465.414
57.733,351.421,341.701,433.110,465.342
57.750,351.029,340.471,433.768,465.803
57.767,351.034,340.098,433.504,465.900
57.783,350.582,338.619,434.094,465.817
57.800,350.775,337.616,433.980,466.104
57.817,351.047,336.974,434.415,466.097
57.833,352.067,335.421,434.709,466.250
57.850,353.302,333.823,434.709,466.250
57.867,355.444,331.772,435.119,466.171
57.883,357.864,330.056,434.999,466.326
57.900,359.571,329.189,436.583,466.530
57.917,361.449,328.201,437.521,467.034
57.933,363.092,327.441,438.270,467.719
57.950,364.884,326.576,439.080,468.562
57.967,365.970,326.051,441.178,469.692
57.983,367.396,325.532,441.375,470.194
58.000,369.430,324.790,443.928,471.590
58.017,370.113,324.299,444.329,472.080
58.033,371.783,323.806,445.210,472.796
58.050,372.491,323.527,445.670,473.394
58.067,373.990,322.868,446.207,473.657
58.083,374.780,322.551,446.741,474.383
58.100,376.565,321.935,447.752,475.069
58.117,376.399,322.096,448.105,475.358
58.133,377.987,321.520,448.945,475.988
58.150,378.463,321.258,449.457,476.340
58.167,380.195,320.578,449.675,476.844
58.183,380.960,320.422,450.340,477.312
58.200,381.637,320.058,450.651,477.458
58.217,382.850,319.802,450.956,477.689
58.233,383.660,319.459,451.952,478.888
58.250,384.590,319.188,452.402,479.028
58.267,385.229,318.892,452.625,479.281
58.283,385.657,318.712,453.340,479.892
58.300,387.273,318.098,453.726,480.250
58.317,387.460,318.069,453.367,480.197
58.333,388.469,317.788,452.538,479.679
58.350,388.626,317.766,452.904,479.850
58.367,388.568,317.646,454.226,481.050
58.383,390.706,316.895,453.875,481.011
58.400,391.520,316.597,453.863,481.150
58.417,391.648,316.490,453.863,481.150
58.433,391.782,316.566,454.650,481.744
58.450,392.319,316.238,455.033,481.942
58.467,393.657,315.794,455.033,481.942
58.483,394.456,315.580,454.935,481.986
58.500,394.447,315.392,455.733,482.558
58.517,396.196,314.959,456.004,482.972
58.533,395.974,314.871,456.366,483.525
58.550,396.139,314.758,456.955,483.828
58.567,396.896,314.662,458.092,485.085
58.583,397.749,314.419,457.856,485.836
58.600,398.648,314.088,457.633,487.368
58.617,399.098,313.927,457.008,487.930
58.633,398.758,313.840,456.756,489.524
58.650,400.880,313.303,456.271,491.202
58.667,400.888,313.299,455.737,492.526
58.683,400.789,313.108,455.147,493.602
58.700,401.854,312.885,454.501,495.118
58.717,402.010,312.789,453.657,496.424
58.733,403.255,312.485,453.172,497.584
58.750,403.850,312.477,452.398,498.655
58.767,404.039,312.269,451.938,499.585
58.783,404.297,312.025,451.624,499.956
58.800,405.563,311.785,450.999,500.551
58.817,405.870,311.777,450.707,501.057
58.833,405.234,311.668,450.168,501.575
58.850,406.477,311.342,449.682,502.429
58.867,406.649,311.254,449.418,502.676
58.883,407.742,310.990,448.786,503.779
58.900,408.027,310.994,448.656,503.997
58.917,408.483,310.885,448.617,503.959
58.933,408.681,310.765,448.101,504.585
58.950,409.271,310.538,447.786,504.626
58.967,409.770,310.443,447.480,505.324
58.983,411.013,310.201,446.943,506.003
59.000,411.723,309.949,446.602,506.295
59.017,411.813,309.948,446.297,506.758
59.033,412.366,309.856,446.120,507.262
59.050,412.267,309.768,445.879,507.645
59.067,412.783,309.552,444.847,508.688
59.083,413.308,309.413,443.933,509.048
59.100,413.394,309.429,441.998,510.285
59.117,413.683,309.370,439.356,511.769
59.133,414.967,308.985,437.728,512.541
59.150,414.791,309.030,435.344,514.137
59.167,415.051,308.966,434.035,514.739
59.183,415.721,308.887,432.771,515.547
59.200,415.479,308.780,431.138,516.781
59.217,415.744,308.676,430.074,517.175
59.233,416.740,308.550,428.830,518.000
59.250,417.289,308.389,427.615,518.366
59.267,418.205,308.027,426.331,519.306
59.283,418.777,307.983,425.713,519.576
59.300,419.984,307.816,424.898,519.847
59.317,419.757,307.928,423.482,520.601
59.333,420.515,307.758,422.287,521.024
59.350,420.021,307.794,421.854,521.239
59.367,419.333,307.868,421.400,521.590
59.383,420.237,307.776,420.197,522.129
59.400,421.153,307.562,419.109,522.674
59.417,421.095,307.530,418.837,522.665
59.433,421.095,307.530,418.024,523.010
59.450,422.075,307.354,417.025,523.481
59.467,422.245,307.327,416.867,523.609
59.483,422.604,307.306,416.128,523.936
59.500,423.149,307.085,416.057,523.999
59.517,423.892,306.971,415.797,523.949
59.533,424.622,307.326,414.600,524.632
59.550,425.159,308.053,412.619,525.379
59.567,426.030,308.893,411.047,525.712
59.583,427.174,310.079,409.758,525.735
59.600,428.600,311.918,406.550,525.649
59.617,429.109,312.615,404.673,525.294
59.633,429.849,313.803,401.435,525.097
59.650,430.163,314.060,399.434,525.171
59.667,430.801,315.328,396.974,524.931
59.683,431.801,316.875,395.209,525.016
59.700,431.987,317.080,393.544,524.730
59.717,432.748,318.737,392.352,524.613
59.733,433.146,319.093,390.236,524.476
59.750,433.948,320.858,388.520,524.442
59.767,434.385,321.784,387.540,524.485
59.783,434.484,322.354,385.808,524.376
59.800,434.886,323.072,383.659,523.687
59.817,434.990,323.309,382.737,523.609
59.833,435.177,323.822,382.787,523.901
59.850,435.487,324.558,382.502,523.903
59.867,436.060,326.024,380.213,523.524
59.883,436.077,328.465,378.902,523.391
59.900,435.807,331.169,378.165,523.445
59.917,435.376,335.069,377.342,523.398
59.933,435.252,338.730,376.079,523.192
59.950,434.961,342.490,375.678,522.886
59.967,434.901,344.951,374.858,522.807
59.983,434.635,348.389,374.411,522.850
60.000,434.445,350.693,373.710,522.769
60.017,434.220,352.976,373.857,522.715
60.033,433.968,354.826,372.515,522.474
60.050,433.677,356.492,370.850,522.329
60.067,433.307,358.488,370.587,522.391
60.083,432.911,360.729,370.477,522.294
60.100,432.671,362.501,369.751,522.227
60.117,432.273,364.218,369.619,522.146
60.133,432.314,364.780,368.184,521.816
60.150,431.647,367.513,367.476,521.696
60.167,431.564,368.302,366.474,521.642
60.183,431.185,369.693,366.577,521.521
60.200,430.879,371.740,364.677,521.217
60.217,430.720,372.747,364.510,521.190
60.233,430.381,374.098,364.089,521.142
60.250,430.169,375.099,363.737,521.099
60.267,429.819,376.736,363.320,521.059
60.283,428.991,379.017,363.448,521.104
60.300,427.492,382.111,362.148,520.730
60.317,425.901,385.036,361.746,520.579
60.333,424.637,388.036,359.824,519.806
60.350,423.846,390.510,357.603,519.038
60.367,422.768,393.883,355.168,518.385
60.383,421.886,396.762,352.813,518.087
60.400,420.914,399.866,352.235,518.495
60.417,419.779,402.162,349.547,518.253
60.433,418.792,404.910,347.228,518.410
60.450,418.251,406.645,345.455,518.427
60.467,417.431,408.745,344.361,518.398
60.483,416.983,409.809,342.579,518.619
60.500,416.078,412.441,340.429,518.390
60.517,415.563,413.722,338.207,518.416
60.533,414.719,415.939,337.161,518.432
60.550,414.410,416.887,335.392,518.464
60.567,413.531,419.439,335.235,518.536
60.583,413.024,420.892,333.561,518.432
60.600,411.567,423.560,332.758,518.371
60.617,410.011,426.346,331.884,518.382
60.633,407.621,430.854,330.150,518.504
60.650,405.883,434.816,329.603,518.386
60.667,404.110,438.483,328.692,518.393
60.683,402.859,441.122,327.530,518.504
60.700,401.296,444.249,327.234,518.405
60.717,399.760,446.968,326.324,518.392
60.733,398.469,449.730,325.827,518.418
60.750,396.649,452.762,324.728,518.405
60.767,395.581,454.803,324.098,518.591
60.783,394.082,457.878,323.288,518.576
60.800,392.687,460.404,323.188,518.671
60.817,391.362,462.495,322.398,518.688
60.833,389.789,465.109,322.129,518.617
60.850,388.671,466.664,321.251,518.606
60.867,387.391,468.663,320.997,518.559
60.883,385.988,470.659,320.420,518.628
60.900,384.804,472.097,319.687,518.633
60.917,383.907,473.728,319.247,518.640
60.933,382.164,476.282,319.098,518.618
60.950,381.334,477.265,318.021,518.575
60.967,380.170,478.564,317.696,518.585
60.983,378.641,480.089,316.890,518.595
61.000,377.635,481.365,316.810,518.449
61.017,376.707,482.135,316.054,518.343
61.033,375.976,482.938,314.557,518.465
61.050,374.962,483.891,314.943,518.331
61.067,373.742,484.822,314.979,518.449
61.083,372.296,486.063,314.917,518.443
61.100,371.828,486.499,313.888,518.426
61.117,370.459,487.436,313.850,518.414
61.133,369.466,488.137,313.621,518.409
61.150,369.337,488.217,312.826,518.499
61.167,368.629,488.712,313.037,518.401
61.183,367.579,489.750,313.150,518.410
61.200,366.078,490.611,312.471,518.427
61.217,365.091,491.207,311.998,518.419
61.233,365.148,491.327,311.808,518.415
61.250,363.727,492.196,311.808,518.415
61.267,362.855,492.884,310.923,518.482
61.283,363.270,492.475,310.449,518.264
61.300,362.282,493.137,308.687,518.031
61.317,361.601,493.699,307.423,517.122
61.333,361.124,494.072,306.115,516.083
61.350,360.484,494.389,304.005,514.205
61.367,360.535,494.150,301.782,512.377
61.383,360.030,494.407,301.060,511.384
61.400,358.730,494.987,297.838,508.906
61.417,358.622,495.017,296.678,507.348
61.433,357.969,495.288,296.351,506.648
61.450,357.638,495.189,295.073,504.229
61.467,357.060,495.367,294.188,502.493
61.483,356.482,495.695,293.281,500.802
61.500,356.157,495.819,292.374,499.004
61.517,356.041,495.752,291.615,497.125
61.533,355.818,495.709,290.619,495.467
61.550,355.380,495.762,290.416,494.835
61.567,355.041,495.628,289.276,493.118
61.583,354.374,496.007,288.744,491.397
61.600,354.992,495.527,287.979,490.044
61.617,354.271,495.707,287.518,488.684
61.633,354.180,495.587,287.468,488.079
61.650,353.863,495.477,286.793,486.643
61.667,353.613,495.497,286.298,484.858
61.683,353.390,495.529,285.854,483.593
61.700,352.332,495.886,285.720,483.393
61.717,352.180,495.576,285.203,481.620
61.733,352.292,495.541,285.101,480.743
61.750,352.556,495.232,284.464,479.465
61.767,353.175,494.879,284.614,479.334
61.783,353.043,494.531,284.423,478.487
61.800,353.507,494.279,283.656,476.324
61.817,353.402,494.304,283.560,476.147
61.833,354.537,493.684,283.354,475.363
61.850,354.610,493.473,283.226,474.234
61.867,353.754,493.742,283.254,474.491
61.883,353.586,493.637,282.902,472.579
61.900,353.464,493.254,282.803,472.308
61.917,353.972,492.059,282.679,471.730
61.933,354.574,490.764,282.429,470.923
61.950,354.890,489.430,282.583,470.736
61.967,354.947,487.394,282.392,469.727
61.983,355.580,486.197,282.315,469.277
62.000,356.120,482.649,282.118,468.738
62.017,357.214,477.936,282.132,468.460
62.033,357.855,476.651,282.028,467.922
62.050,358.174,474.647,281.932,466.974
62.067,359.026,471.720,281.569,465.984
62.083,359.351,470.603,281.523,465.082
62.100,359.806,468.628,281.473,464.525
62.117,360.247,467.364,281.448,464.021
62.133,361.048,463.909,281.455,463.790
62.150,361.316,462.745,281.309,463.233
