431
534
585
431
563
140
414
520
565
668
721
796
843
900
1016
1075
1143
1226
1320
1400
1422
1485
1534
1594
1660
1727
1796
1804
1907
1977
2010
2082
2162
2236
2331
2391
2485
2578
2647
2938
3011
3041
3219
3218
3273
3367
3392
3444
3504
3505
3804
3851
3908
3961
4063
4151
4343
9315
9409
9512
13045
14308
14495
14574
14633
14705
14841
16662
16946
