356
789
1430
1751
2658
3090
14006
16656
109
551
884
2156
8740
11165
11720
11839
12063
12309
12536
12824
13168
14280
14439
14963
15153
15648
15917
16181
16459
17016
18396
18740
19444
19997
20369
20598
