95
358
763
1387
1428
1462
1488
1605
1765
1822
1868
1911
2197
2566
2608
2866
3021
3070
2712
11173
11212
11171
11565
11858
12119
12676
12745
12789
12821
12855
12903
12943
13030
13196
14063
14316
14361
14464
14511
14536
14809
14936
14980
15212
16207
16670
17022
17148
17194
18802
18831
18891
18916
19361
19519
19555
